"","site_id","area_m2","woody_prp","herb_prp","woody_mnParea","herb_mnParea","woody_ClmIdx","herb_ClmIdx","woody_lrgPInx","herb_lrgPInx","woody_AggInx","herb_AggInx","woody_EdgDens","herb_EdgDens","woody_Pdens","herb_Pdens","woody_IJI","herb_IJI","woody_COH","herb_COH","woody_DIV","herb_DIV","woody_SPLIT","herb_SPLIT"
"1",1,128198.717740065,0.773955580766455,0.209959366145569,0.037099343289748,0.00140039626579291,0.795038204860067,0.782755745719469,75.1374234435149,4.6707160587909,95.3634576177728,82.8404148544664,2391.57883313166,2414.83295303374,2085.71088774905,15004.6663864932,48.8691718094739,51.4575083901719,99.94814804566,97.788962537153,0.435422706806347,0.99629377278028,1.77123666157965,269.816160941038
"2",2,90186.3835437074,0.695952986454062,0.276955138313884,0.022464385718037,0.00231407734845272,0.839175473971504,0.821873998930129,46.0621541081311,18.7309771905325,95.0973867645793,87.1346711051356,2282.93606724879,2366.81878263088,3094.48752361473,12002.1908951629,64.1728781103881,70.7256903160357,99.7073345030395,99.2838807309566,0.76946076703667,0.964530116638352,4.33765648972668,28.1929317275753
"3",3,153540.29548157,0.879093234425957,0.100199987339606,0.13366800002232,0.000625700521983243,0.785776870649034,0.743455161398906,87.3557622540644,3.11787588415105,97.3810131129633,76.9452148584824,1577.66251747736,1530.92909770261,656.660461440736,16195.4575192958,76.6062120794305,72.1009831614944,99.981704872776,95.3719137746771,0.236895275167731,0.99895781062465,1.31043612686293,959.518513287903
"4",4,215331.275719315,0.867420043570799,0.115419147410079,0.128919972435268,0.000923113409832377,0.812067184872548,0.780955262272055,82.7876994892874,1.90444548698008,97.4991321788097,80.6339886767077,1456.22936365216,1490.53843243118,672.45403788637,12554.0212452304,66.3926956664143,70.5177195863797,99.9615618510742,96.7068395289128,0.313966447812683,0.999050140931341,1.45765465378719,1052.78775872665
"5",5,160674.27256003,0.720384829144107,0.245119043350425,0.0404626153913708,0.00146925671666321,0.809951772485997,0.770911420329728,67.9241815769658,5.1505521890351,94.6859632392813,82.7065393821013,2559.32745266059,2842.18240142514,1780.37139264542,16683.2004625514,56.5038985343267,75.8510733401883,99.9428408941681,97.7250899923164,0.538456613155501,0.995890469671799,2.16664354533784,243.336809838757
"6",6,179938.776209325,0.668496724702982,0.309034377613535,0.0264020526359813,0.00248453012089621,0.819693362268259,0.799831962358676,45.0300205466857,9.66533686171361,94.0213720336381,86.1708644344114,2667.7712839811,2863.74429345714,2531.69279597912,12441.9376223448,47.0083154659293,63.8857187274661,99.8127101482176,98.98676241239,0.785285215080852,0.986014012360753,4.65734113454999,71.5001346915113
"7",7,145140.45777946,0.686520998231441,0.299030392927747,0.0234458873278651,0.00175052716327065,0.826427395152183,0.812159032000053,52.2543532722808,20.6580421465509,94.5523191148218,86.8292844871231,2496.84061598837,2640.28035026833,2926.5003255474,17071.2518990265,20.8736947518726,42.1066083507564,99.8151694444232,99.4265812907153,0.723476571900789,0.956835981202171,3.61633011305364,23.1674442707427
"8",8,86911.5728246272,0.808020813083455,0.159191962642335,0.1234995789679,0.00104252017954551,0.824868930834672,0.786233787695586,42.1772049474049,4.01976650098254,96.6245255601658,82.0428015564202,1849.3595564049,1911.0782676975,653.654132912013,15343.670698882,75.7429812917203,80.1211791589793,99.8604071930448,96.5959792586033,0.68408591586112,0.997249060100482,3.1654175936024,363.512121866188
"9",9,218354.693718433,0.808206997805968,0.16567742786915,0.0773575263286627,0.00101923798836855,0.824719212707425,0.78258877079783,58.5685668356622,4.80046164626355,96.6305283189332,81.8707657386344,1833.86230285585,2006.21024123553,1044.19988166677,16299.5937668949,56.6458250022667,73.7196383613356,99.9164056001781,97.5515461239236,0.626246705589825,0.997216591040361,2.67556170060819,359.271675309185
"10",10,189938.959106144,0.735361630421803,0.260919424757709,0.0378545365916777,0.00121619882488447,0.778643172573745,0.774207104216756,42.6588526769986,9.06387444075296,94.132854568828,83.3215236973972,2891.70022440458,2910.13659304517,1941.50114942378,21488.0506619153,15.0900116871553,18.3753822614325,99.8382002059971,98.8728373658919,0.761852170877422,0.98794437605709,4.19907249914626,82.9488382132335
"11",11,168566.978321135,0.869606942099301,0.11338619702054,0.176863662680013,0.000566197183192745,0.777556925423049,0.743999165067835,44.9432720067328,3.01910108768603,97.0816446835163,77.3234897316744,1659.68885702689,1702.83409134126,491.228319290109,20169.9531583216,57.6264999504734,63.1534525844998,99.8847837981243,93.6706377348571,0.684067313521757,0.998915549211889,3.16523121158236,922.125753388781
"12",12,165688.940879652,0.697345490419341,0.254236220061799,0.0409674911729131,0.00124507420515473,0.817130311245882,0.783073223246467,60.710937313924,6.50700132729662,94.4648620064856,83.8240442664526,2545.32043113162,2748.99803156176,1702.12499752068,20425.4999702482,32.8418368180546,44.6033613718298,99.9067637136107,98.4612099996818,0.630921216038194,0.991960350002958,2.70944861491547,124.383524204158
"13",13,129769.093201641,0.824503247014216,0.168711698952031,0.0602387191111874,0.0011080302573712,0.805046250562632,0.798728113369105,75.1788536209383,9.10416822341965,96.5748517495737,83.2726016467472,1872.62393352125,1894.39541232986,1368.40509442043,15244.6477653692,35.6583359175959,39.5919707296786,99.9235086526173,98.5051403798621,0.433457212642484,0.991571870024075,1.76509175002338,118.650282192665
"14",14,134811.313562694,0.640566365067926,0.337830624282702,0.0207977884650058,0.00173586002311176,0.792291881522265,0.764865214313172,22.1916610697114,17.827635099839,92.5335484772108,84.4307587641752,3182.84630911803,3513.51087201312,3079.80606646759,19463.4859344791,29.0140838688906,58.47822214512,99.6430491856547,99.314412214311,0.900381395940615,0.966108498347957,10.0382856138385,29.5059218758378
"15",15,162869.357535454,0.77174244197085,0.216391220455579,0.0480788244354992,0.00135467586229489,0.823709910255239,0.808939808143689,71.6999521500504,5.40087011936027,95.9729756809756,85.0317414109223,2080.37027464096,2164.08931090472,1604.79861710648,15986.73431545,40.2019820274686,51.6424670313332,99.9348607200837,98.2388650750026,0.48542810328208,0.994768759861083,1.94336302930314,191.15926117799
"16",16,187864.88164705,0.733953058768521,0.249714474057381,0.0475903862148388,0.00140171036153581,0.804446303848085,0.783572452765787,40.8685612754624,6.56054406659914,94.7985290563622,83.7607133381781,2552.80122668996,2716.63134116816,1542.35596656471,17811.5521793973,34.4433998159781,53.1556988351077,99.839232554893,98.6703445259499,0.778507559736999,0.992327982161553,4.51482677608589,130.343805379171
"17",17,152695.225703686,0.594653705953827,0.388826103882315,0.0185796809847006,0.00168668332888175,0.797483071169551,0.783858945352706,42.0156522107982,21.4681783154903,91.7926402947535,86.7884455868814,3254.35745864424,3435.34056451701,3200.98158144898,23048.3765813535,11.0507875137997,25.4417107731495,99.7532804528754,99.386297271901,0.821999245894052,0.946351414735879,5.6179537273465,18.6398205111437
"18",18,192169.997045182,0.46133808095952,0.531347451274363,0.00697262264267243,0.00526689278438364,0.796707163715535,0.793289612884137,17.1353358259955,34.1620779590377,89.0480519137185,90.3137729708359,3380.79002507223,3433.15215632526,6615.47784547116,10089.6438838161,17.3054325181664,24.5460464834434,99.1495496543182,99.7849247411394,0.968451892385552,0.864632689822049,31.6976223176704,7.38730790089144
"19",19,167613.190856421,0.482392831298007,0.508869615259904,0.0086390779096566,0.00442358156469327,0.805370294950604,0.794360251594822,23.6489761948683,33.3606462434739,89.9243030285474,89.9021700800503,3246.33956926097,3435.84969575693,5582.93996453098,11505.5038116428,13.6518857307114,37.7863806896224,99.5352494259608,99.7161416768523,0.937940498509203,0.882759915678586,16.1135680432157,8.52950597731148
"20",20,189338.735224083,0.487092855010657,0.504231398861867,0.0093463221900101,0.00511714836721739,0.807082023940775,0.800718765718927,22.1258901269316,44.7723156508403,90.1029762824135,90.1225338898422,3232.07694038868,3329.98219242244,5210.42185642228,9855.98541635298,13.8745777140108,27.9340688310156,99.4122467476902,99.8522204110022,0.948860302785492,0.799513505751336,19.5542808125253,4.98786715657612
"21",21,176748.630110301,0.644530557609911,0.351991638601788,0.0206889582611629,0.00216605210178527,0.818393097011441,0.815778546782566,52.6564928354638,15.4063972269461,93.5375032031712,88.0693835626347,2795.6676455692,2804.78774885367,3113.4925085648,16268.1396227914,18.371092681243,19.9648265936301,99.8489842838613,99.2747203608129,0.722282843180768,0.968110510298138,3.60078581911634,31.3582942012902
"22",22,147773.006291591,0.568232656741149,0.428528960257316,0.0102271931973329,0.00267328445050944,0.822013142859191,0.821730867861096,22.1985336302376,36.3908633884032,92.317665362312,89.8096635835125,2908.51071391002,2915.31747010178,5557.50034211123,16024.2385319926,17.0230264605231,18.2071465196843,99.5158420023345,99.7011294833161,0.918161217832142,0.867518054646045,12.219145660659,7.54819833999479
"23",23,160198.684641033,0.668393071899833,0.319562554090659,0.0209326640659948,0.0017832342502107,0.807084396785125,0.793570829817111,55.8501072106155,9.18643420860604,93.6035105312573,85.9530276289415,2847.91060893314,2994.97438520636,3193.24230044742,17918.3303304403,24.7079274930285,43.0218717760446,99.871358747518,98.9506526355891,0.686391296341163,0.984335004583378,3.18868701133965,63.8365970371696
"24",24,188109.375236571,0.551391655996953,0.439465882753724,0.011454238412507,0.00314283282727207,0.821180210047493,0.814662889514279,23.7352291984653,37.9433153157289,91.9774926319302,89.6117036239105,2964.87140914041,3053.33363911046,4813.62044108088,13983.9392946191,24.8799076818199,36.292932158505,99.5608564218173,99.782454518368,0.932148801354972,0.855955810039359,14.7381331497417,6.94231402372591
"25",25,200562.964723572,0.585579200459341,0.396292973516113,0.0145563861410366,0.0023193146857007,0.817367845626895,0.800658748253022,23.7720489925837,19.4038303683763,92.4306581876384,87.9653277434706,2963.64268509207,3188.32943196319,4022.57580994923,17085.9903214675,34.0040393775097,55.5303284537504,99.6328644571599,99.4521588100874,0.922330165831078,0.952957423788098,12.8750113953524,21.2573392132169
"26",26,186802.337928548,0.714467709481702,0.269986431583573,0.0371772702011905,0.00149957957269682,0.8124394733015,0.794609965919176,57.7105621024813,12.1598819627166,94.6379795261678,85.0113279826185,2576.31909081978,2702.48492086474,1920.8453342832,18020.6325511583,29.3366992373757,45.5941014542578,99.9058616944336,98.7004254480251,0.659099084670639,0.984624739023575,2.93340368134199,65.0395464202727
"27",27,206713.469647322,0.667846349887196,0.294240731972259,0.0194178849962274,0.00157427378216523,0.808011954296963,0.777431229172957,28.5673117152088,9.36671591187249,93.6191519201795,84.297288672466,2838.6880982187,3080.89233907513,3438.29139717807,18705.6554413096,26.8075994625757,40.2336631214477,99.7917537521628,98.8052303978698,0.844666344031558,0.987361484092184,6.43775486880424,79.12321409364
"28",28,160674.272559673,0.524359962709312,0.454325630176772,0.0089230423743711,0.00356711437009701,0.809226456714752,0.799228631282724,15.2775287747858,32.6690182509233,90.9260464757728,89.0444209896653,3175.27370382431,3342.4543126514,5876.47061068976,12736.5030396941,25.4587367438988,43.844322043414,99.2712067741514,99.6750753400095,0.963703568484174,0.891632964372293,27.5509177689822,9.22789844907712
"29",29,213660.399622206,0.719410701136235,0.255471808118952,0.0350345603703139,0.00116857864346495,0.803152529897885,0.771604183076719,31.8396448827278,6.49847094801223,94.4772641493953,82.9945438983202,2677.44075742711,2889.87457707695,2053.51756766367,21858.9694617137,38.2455674606728,59.0807789882617,99.8137427956926,98.4828153677978,0.817659528684007,0.993233816716674,5.48424599751647,147.793809024401
"30",30,157973.051231667,0.628291633233642,0.317565103216865,0.0190205517273133,0.00147985979406148,0.823115766557938,0.779376501995656,47.4392193113875,8.16298650734742,93.4190665613165,84.9480906706901,2777.49949506194,3183.53893321854,3301.44216045904,21472.0232466637,33.7153270587237,68.4522582260185,99.8102259032423,98.6601378149902,0.771227339806046,0.988966901911774,4.37115168898328,90.6363735737278
"31",31,160674.27256006,0.435142439671555,0.533465255118506,0.00640710907531351,0.00574756539331371,0.833902731818288,0.821648013233155,11.1107874072215,49.6952203377676,90.6178702317659,91.6792601354622,2732.37208195803,2978.92239448606,6791.55660621031,9281.58652599411,11.9386277272933,31.8293482757352,98.5839707431163,99.8768941926831,0.983834307661448,0.753009197391352,61.859398227887,4.0487337562301
"32",32,134068.560490027,0.752283819464776,0.230160115822753,0.0291053256532722,0.00088555074131084,0.763292746914066,0.730240318037766,59.2896087063637,8.5156978051994,94.1122376461093,79.2576571548176,2965.27487647689,3156.07470936259,2581.19072144572,26094.5736335204,31.4991017393637,51.1596872966937,99.8548737654303,98.0545790159856,0.644593006060245,0.992005996548151,2.81367563680953,125.093766349159
"33",33,124590.459722936,0.446455147859911,0.491496574065779,0.0106834482776457,0.00473911901161038,0.856379868398285,0.820888888020436,19.0519451678679,45.7296867023716,92.0545445131896,90.8884141892051,2362.06165566472,2973.00597075892,4181.91623984563,10366.6659278932,27.6283372386586,80.0561744070363,99.095034353392,99.8397940952158,0.96065578726913,0.790864437713771,25.4166986855323,4.78158754574399
"34",34,287210.554121591,0.815766216932776,0.16288698822034,0.0814758750135842,0.000728779398197833,0.777488431076659,0.750122668794345,34.5482544916847,1.48004793799086,95.8925467684691,79.0913736595187,2235.70929943202,2272.61354604562,1000.79312838752,22399.6961999512,39.8642782793544,44.9535069594733,99.8737382404594,95.6013618061294,0.78923872687234,0.999283102157797,4.74470468487961,1394.89888395734
"35",35,218272.840752505,0.814652486805279,0.155117508019028,0.0535568648737965,0.000774500684123691,0.75199040000828,0.707023183948837,49.4766175370527,1.44561080467896,95.3984964533846,75.2473352648787,2486.21055292757,2565.04262171181,1520.743766752,20029.9764593822,63.4346465738342,69.2668045303702,99.9231288797354,95.1370542026167,0.665230856316647,0.999550979396172,2.98713313000515,2227.06929587199
"36",36,235922.814174972,0.752556676945225,0.228191614282621,0.0377543694330462,0.00109384951474548,0.766952769378045,0.742985859397549,67.2206509594513,6.58966295145052,94.2181449569184,80.175727805438,2915.52120063579,3012.435470571,1991.56287673297,20905.0676487639,42.5284622665438,51.7932137866662,99.941663943941,97.9928866354136,0.547141593250782,0.995105338375675,2.20819572982726,204.304214826692
"37",37,160674.272559851,0.574222811861307,0.380176772204095,0.0160983455524259,0.00227625195714485,0.842136563544859,0.809064251356093,27.9686883717595,29.2346444834881,93.2785349916219,88.1653587973906,2591.07533414247,3009.47506159528,3566.96786009029,16701.8756869498,30.0101824984896,69.0649810684955,99.639868134699,99.6275736647776,0.896515100099226,0.91430084892125,9.66324556489738,11.6687270225243
"38",38,219272.203269482,0.550314899094378,0.397301521629201,0.0146025489746266,0.00264991304392068,0.833394232692567,0.801468821377328,27.9829226152289,28.5898523449409,92.5095595799608,88.0332275828672,2756.56139855562,3181.85522371658,3769.26861905633,14990.4770109749,28.8078139410592,67.418440940529,99.6687561205428,99.6770790774055,0.91375154364972,0.917632082379309,11.5944104082132,12.1406492829533
"39",39,196397.706573933,0.509458210804984,0.476597390787824,0.00990007121826893,0.00406217693042621,0.844315016596241,0.836717581184015,16.588407937139,25.8261135609584,92.3614276782481,91.4555371792626,2600.55315434679,2734.2922239167,5144.98475349837,11735.2471232119,28.6075166863089,45.7459982845603,99.3683141468047,99.7331789326933,0.959725170888876,0.900303356408021,24.8294039247406,10.0304279459259
"40",40,200504.582265466,0.57750847165585,0.393450979265981,0.0125521168852106,0.00252261002916558,0.812048231886999,0.783654096030652,23.6255678619705,24.2516054313958,92.0605529177278,86.8749386215134,3060.83727419356,3455.39751205338,4601.45979741365,15592.1760018421,37.4616233363111,67.6280534865682,99.5597036811258,99.5853238659754,0.931830792357718,0.938004046788327,14.6693798356509,16.1300850812907
"41",41,157942.301060766,0.730240373544547,0.245355202469626,0.0294249489845045,0.000973220798956757,0.757015440667064,0.721608480038867,60.3134950573358,3.72779675928986,93.4466926276855,78.9898735710924,3203.97540455268,3443.52993794963,2481.90551546869,25205.2700435736,20.6577369208448,34.4709982484855,99.908311882095,97.577692021526,0.628449386646036,0.996805699642986,2.69142335945314,313.057598921191
"42",42,205529.46825859,0.77244360190902,0.201281089907562,0.0393419406006077,0.000791938120834641,0.745570104600811,0.694776033174724,73.9125871924215,5.68561053935116,94.2049203848566,75.6268312965035,2999.6700036873,3264.36648891854,1962.87408266127,25439.6254871644,41.7406769628136,63.099556874469,99.9575455164476,97.4926004215924,0.453575966766247,0.996576344763807,1.83008055864961,292.085484960221
"43",43,274313.675167263,0.800873871555586,0.180322660266678,0.0776026431224709,0.00113787331370434,0.812456077678271,0.782135573081182,77.0838496489054,5.01943969106299,96.2479165350182,82.1622366664732,2031.84656285947,2142.99919775521,1030.80992503443,15928.3809264153,51.9809060342156,64.0298859635842,99.9719998940179,97.0052429274526,0.405280547524459,0.997223618285254,1.68146509389842,360.181020746793
"44",44,280180.465825282,0.639278585429388,0.332104515456131,0.0163241492292889,0.00179568443362605,0.798000846713404,0.769904637348335,27.2943345285697,12.582415539696,92.7050804406451,84.6371041773363,3119.85737475673,3406.89356898605,3913.61194766589,18506.8619581616,41.1036825179287,63.390190477705,99.7778984766489,99.4138042995917,0.877150524883199,0.974632193981782,8.14004291877712,39.4200428401986
"45",45,97424.3515559435,0.509729092702534,0.472161162688458,0.0081500229146172,0.00345900000057731,0.818003016218897,0.80587699808425,16.3662910742729,40.5960562798655,91.0824054743679,89.7480901077375,3017.58254158398,3228.48455324843,6257.82484049228,13642.2629910568,36.5745033945508,55.9376363205469,99.0497872479622,99.7149112740492,0.961926021258137,0.83506123015817,26.2646572027545,6.06285593713935
"46",46,160596.047799498,0.562980085826902,0.421744608913622,0.0121348510087374,0.00304211320805507,0.807423993577959,0.79475421522698,14.9439177116005,34.8362594470015,91.5845544593961,88.1310278680663,3162.37744933988,3360.90180022446,4639.5834555544,13862.7017074686,28.6866070185112,48.840579110345,99.2900102195156,99.7509201281293,0.964006140822877,0.878534833780299,27.7825168754229,8.23281300411051
"47",47,151487.366745509,0.666764959073895,0.308674622010207,0.0209289689475894,0.0025815413455242,0.851620983024593,0.836073633700049,43.039372097661,25.6531152958605,95.0536452739709,88.6698273203824,2189.47545002387,2348.38197056069,3185.25271464948,11962.8331767581,24.2990408624085,35.4940932902314,99.6278892029791,99.6529036452413,0.808585868202612,0.934062452584115,5.22427466880292,15.1658658714243
"48",48,244302.567308962,0.845022424431728,0.137701039008492,0.075427357676825,0.000634215211373478,0.753432937874959,0.713491567752286,82.2800995237163,2.17410176314709,96.1706911227081,75.3038623809549,2164.78306293005,2271.28599512546,1119.87886325208,21764.0691489684,45.7997759254749,58.1413857609227,99.9734702048187,96.1912555424582,0.322947016452588,0.999170871345197,1.47698928193258,1206.08544187603
"49",49,160772.339843035,0.750640698226655,0.225675869423013,0.0278491520783713,0.00176883503679097,0.834467326482555,0.801386488272517,46.2158403977537,15.9874986586544,95.8710457023937,84.6219188697803,2056.99079521498,2329.54477690369,2695.11114245707,12761.4133588693,25.5392702407432,43.9882163857792,99.692578459024,99.4103884500636,0.756835125103807,0.974194726685303,4.11243605980058,38.7517693691876
